Date,User,Message
2023-11-10 13:25:56,"대시는내칭긔","http://codein.gdgincheon.com

K-디지털 플랫폼과 함께하는 Flutter Songdo 와 GDG Incheon&Songdo가 Flutter Code in songdo 2023 와 함께 올해도 찾아왔습니다🎉🎉

IOS와 안드로이드 앱을 개발할 수 있는 Flutter를 이용해 디자이너와 개발자가 9주간 팀별로 멘토와 함께 하나의 앱 서비스를 제작합니다.

디자이너 / 프론트 / 모바일 / 백엔드 분야에 상관없이, 대학생 / 취준생 / 직장인 상관없이 모두 지원 가능합니다👩‍💻

디자인 파트로 참여하실 디자이너 분들 환영합니다👐
플러터 앱 개발 파트로 참여하실 개발자 분들 환영합니다👐


앱 디자인에 관심있는 디자이너 분들 많은 관심 부탁드립니다😆😆😆

[Code in Songdo 2023 참가 신청서]
(https://forms.gle/ALPottf3XjYtPNme8)"
2023-11-10 13:37:18,"초롱초롱 네오","헉너무감사합니닷…"
2023-11-10 13:37:40,"초롱초롱 네오","넵넵!"
2023-11-10 13:41:17,"김세진","팝업 디자인인건가요???"
2023-11-10 13:45:54,"선풍기 바람 쐬는 어피치","피그마로 첫 이메일 이미지, 버튼 만드는 피초입니다! 
혹 주의해야할 점이 있을까요~? 
가로배경 최대 640 px이 좋다고 들었습니다"
2023-11-10 13:46:22,"선풍기 바람 쐬는 어피치","그리고 피그마로 pdf 출력하니 안에 글자가 안긁힌다는 피드백이 많더라고요.. 저만 그런건지 다들 괜찮으세요? "
2023-11-10 13:52:10,"박스에 들어간 춘식이","혹시 회사에서 피그마 professional 계정 사용해도 되나요..? 다른 플랜들 처럼 기업용 플랜을 사용해야 하는건지 아님 상관없는지 설명이 딱히 없길래 여쭤봅니다!"
2023-11-10 13:54:28,"김세진","이메일 이미지라하면 정확히 어떤 디자인인지 보여주실 수 있나요?"
2023-11-10 13:54:56,"김세진","학생용써도 아무상관없습니다!"
2023-11-10 13:55:29,"박스에 들어간 춘식이","아하 감사합니다!!"
2023-11-10 14:00:15,"오픈채팅봇","피그마 피디아👉 https://url.kr/mo9n2a"
2023-11-10 14:42:41,"선풍기 바람 쐬는 어피치","메일 본문 내용페이지, 내용안 클릭용 사각 버튼 이미지 정도 입니다! "
2023-11-10 14:43:40,"선풍기 바람 쐬는 어피치","아직 기획단계라 이미지는 없어서..본문 내용 통 이미지(이미지+글자), 하단 버튼 이미지 정도 입니다..!"
2023-11-10 14:45:31,"라면먹는 제이지","Photo"
2023-11-10 14:46:22,"김세진","Photo"
2023-11-10 14:46:25,"라면먹는 제이지","피그마 로그인 없이 프로토타입 공유하고 싶은데
위 셋팅으로 하니까 검은 화면만 보이더라고요!
페이지도 0 / 0 으로 보이구요 ㅠㅠ

혹시 해결 방법 있을까요?"
2023-11-10 14:46:27,"김세진","아아 이런거요?"
2023-11-10 14:46:50,"김세진","모바일로도 확인하니 반응형으로 고려해서 제작하는것만 주의하면 될 것같아요~"
2023-11-10 14:50:18,"김세진","플로우스 쪽도 한번 보여주실 수 있나요?"
2023-11-10 15:00:17,"기획하는 무지","질문있습니다 !사내 기획팀과 디자인팀의 피그마 도입을 검토하고있습니다 기존레는 파워포인트와 포토샵을 주로 사용했습니다
어도비사의xd 와 피그마중 어떤부분이 피그마가 좋다는걸 어필하면좋을까요?? 저는 피그마를 사용하는방향으로 제안하고싶습니다 ㅠㅠ"
2023-11-10 15:01:23,"호툴리","점유율 부분을 말씀드리는게 낫지 않을까요~?"
2023-11-10 15:01:52,"Rookie","xd를 잘모르긴 하는데 웹 클라우드 기반이라는 점이 큰 매력 아닐까용"
2023-11-10 15:02:12,"Rookie","호툴리님이 적어주신 점유율도 정말 좋구요"
2023-11-10 15:02:52,"선풍기 바람 쐬는 어피치","이게 정말 중요하죠..열공해야겠습니다 ㅠㅠ  ㅋㅋ"
2023-11-10 15:02:55,"호툴리","어도비가 기존에 가지고있던 xd가 있음에도 figma를 인수했다는 점도 같이 어필하시면 대략적인 맥락에서는 이해하실 것 같아유"
2023-11-10 15:02:56,"김충환 / 포텐셜랩스 / 글로벌IR중","XD는 종료...예정아니었던가요? "
2023-11-10 15:03:14,"돼지마","공식적으로 업데이트 종료가 선언 되었는데
코렐드로우 알고 계시면 코렐드로우랑 일러스트 예로 들어서 설명해도 될 것 같아요"
2023-11-10 15:03:38,"김충환 / 포텐셜랩스 / 글로벌IR중","애플, 안드로이드, MS(윈도우즈) 모두 피그마를 토대로 UIKit을 공식제공하고 있어요."
2023-11-10 15:03:47,"김충환 / 포텐셜랩스 / 글로벌IR중","이 이유만으로도 피그마 승일 것 같은데..."
2023-11-10 15:03:51,"기획하는 무지","좋은 자료들감사합니다"
2023-11-10 15:04:22,"돼지마","Ui Kit가 진짜 엄청 크긴 하네요"
2023-11-10 15:04:32,"기획하는 무지","인수했다고는 1년전부터 이야기를들었는데 그이후에 뭔가 액션이없는듯해서 어필을못했는데 공실업데이트 종료하는 느낌의 트윗이 있었네요"
2023-11-10 15:04:41,"라면먹는 제이지","이렇게 두개 있습니다!"
2023-11-10 15:04:41,"라면먹는 제이지","Photo"
2023-11-10 15:04:52,"돼지마","지금 xd다운로드 하러가면 신규 이용자는 다운 안됩니당ㅋㅋ"
2023-11-10 15:06:50,"기획하는 무지","네? 정말요??"
2023-11-10 15:09:26,"돼지마","Photo"
2023-11-10 15:09:41,"돼지마","넵 ㅋㅋ.."
2023-11-10 15:10:00,"돼지마","지금 쓰고있는 사람들은 파일이 없어지거나 못열거나 하지는 않겠지만"
2023-11-10 15:10:10,"돼지마","갈아타는 것이 무조건 맞다고 생각합니다"
2023-11-10 15:10:26,"짝별","엇"
2023-11-10 15:10:30,"짝별","Photo"
2023-11-10 15:10:31,"기획하는 무지","Emoticon"
2023-11-10 15:11:01,"짝별","공식사이트에서 곧 서비스 종료한다고 하네요 👀"
2023-11-10 15:11:52,"기획하는 무지","이미 비교대상이아니네요 ㅋㅋㅋ 감사합니다."
2023-11-10 15:57:41,"라면먹는 제이지","혹시 아시는 분 안계실까용..?"
2023-11-10 15:59:04,"귀여운 라이언","이거 에전에"
2023-11-10 15:59:06,"귀여운 라이언","로그인 안하고 접근하면"
2023-11-10 15:59:10,"귀여운 라이언","어나니머스로 들어가지지 않았나요"
2023-11-10 15:59:17,"귀여운 라이언","이제는 정책이 달라졌나.."
2023-11-10 16:01:08,"김세진","플로우6, 7 둘다 지워도 그래요?"
2023-11-10 16:02:20,"라면먹는 제이지","아!! 이유를 찾았습니다.
회사 메신져로 하니 amp; 가 붙어서 안됐던거였어요... 이런"
2023-11-10 16:13:59,"김세진","아 아예 경로가 달랐던 거군요ㅎㅎㅎㅎ 다행이네요 잘 되어서!"
2023-11-10 16:14:41,"라면먹는 제이지","넵 고맙습니다 ^^"
2023-11-10 16:38:08,"씩씩거리는 무지","초보 디자이너 궁금한게 있습니다"
2023-11-10 16:38:39,"씩씩거리는 무지","4의 배수로 디자인하면
가로 / 세로 모두 4의 배수로 제작하시나요?
그러는게 프론트엔드 쪽으로 넘겼을때 편해하시나요..?"
2023-11-10 16:39:55,"김세진","4배수 말고 4의 배수요?"
2023-11-10 16:40:14,"아이스크림 든 네오","2나 3이 필요한 경우가 있지 않나요?"
2023-11-10 16:40:42,"뿅뿅 네오","이런 이론은 어디서 배우나요?.."
2023-11-10 16:41:27,"씩씩거리는 무지","4배수요 ㅋㅋ"
2023-11-10 16:42:01,"씩씩거리는 무지","그러면 대부분 짝수로 떨어지긴하는데, 간혹가다가 2가 필요하면 제가 맞게 하는건지 스스로 의심이 들어요"
2023-11-10 16:42:09,"돈다발 들고 좋아하는 무지","짝수, 정수로 맞춰서 주면 좋아해요"
2023-11-10 16:42:11,"씩씩거리는 무지","저도 모르겠ㅅ브니다;;;; 
저 엉터리라서;;"
2023-11-10 16:42:37,"씩씩거리는 무지","아하 그럼 짝수로 떨어지면 상관없을까요"
2023-11-10 16:42:41,"돈다발 들고 좋아하는 무지","그래서 저는 넘길때 왠만하면 4배수로 작업했는데 애매한 구간은 2배수로 했다 하면 ㅇㅋㅇㅋ 하고 알아서 잘해주시던.."
2023-11-10 16:42:50,"씩씩거리는 무지","아하"
2023-11-10 16:43:02,"씩씩거리는 무지","저 이론 어디서 배울 수 있어요?"
2023-11-10 16:43:48,"뇽뇽","피그마 프레임 움직일때 코멘트도 같이 움직 일 수 있는 방법이 있나요?!"
2023-11-10 16:44:22,"씩씩거리는 무지","아 질문이 하나 더 있는데요!"
2023-11-10 16:44:42,"씩씩거리는 무지","그러면 폰트 사이즈도 짝수로 맞춰서 전달하시나요..?"
2023-11-10 16:45:11,"경례하는 프로도","https://brunch.co.kr/@eddwardpark/2"
2023-11-10 16:45:22,"씩씩거리는 무지","프리텐다드는 noto sans kr 보다 1사이즈 정도 작더라구요 ㅠㅠ"
2023-11-10 16:45:23,"경례하는 프로도","대충 이런 내용 참고해보세여"
2023-11-10 16:45:52,"씩씩거리는 무지","이걸 1사이즈 키워서 작업해야되는데 모르겠어서요
1사이즈 키우면 홀수로 떨어지던데..."
2023-11-10 16:46:00,"씩씩거리는 무지","앗 감사합니다!"
2023-11-10 16:46:04,"돼지마","8px 그리드 검색해보시면 자료 좀 있을거에용"
2023-11-10 16:46:13,"돼지마","앗 위에 보내주셨네요 ㅎㅎ"
2023-11-10 16:46:24,"씩씩거리는 무지","감사합니다 ㅠㅠ"
2023-11-10 16:46:39,"돼지마","폰트는 line height를 조정하면 될거에요"
2023-11-10 16:47:16,"씩씩거리는 무지","아 그러면 폰트 사이즈는 홀수로 나오되
line height 조절로 프레임이 짝수로 떨어지게 조절하시는거죠?"
2023-11-10 16:47:46,"돼지마","넵넵 전 그렇게 하고있습니당"
2023-11-10 16:47:53,"씩씩거리는 무지","아니면 짝수 프레임에 아예 가둬버려야 하는지.."
2023-11-10 16:48:01,"씩씩거리는 무지","아 네네
그런 방법이 있네요 ㅠ"
2023-11-10 16:48:11,"씩씩거리는 무지","모르는게 너무 많다…
어디서 배우죠 그런건;"
2023-11-10 16:48:50,"돼지마","음 유투브 uxui 디자이너들 구독하거나 인스타그램 돋보기에 디자인 관련 쫙 뜨게 해놓는다거나 서핏, 브런치 등등"
2023-11-10 16:49:16,"돼지마","아니면 이렇게 오픈채팅에서 모르는 내용 나오면 검색하기..?"
2023-11-10 16:49:53,"경례하는 프로도","브런치에 유용한 글들 많아여"
2023-11-10 16:50:02,"경례하는 프로도","써핏에 디자인 관련 아티클들 모아서 보여주기도 하구여"
2023-11-10 16:50:36,"돼지마","커리어리, feedly 앱이나 서핏, 요즘it, 브런치"
2023-11-10 16:50:41,"돼지마","이렇게 다양하게 구경해보셔용"
2023-11-10 16:51:06,"돈다발 들고 좋아하는 무지","저의 경우는 뭔가 거창하게 '배운다'라기 보단 특정 주제를 몰라서 검색하면서 검색해서 나오는 페이지 전부를 거의 다들어가보고요. 오 이런것도 있구나 하고 당시엔 반짝 알고 까먹고.. 검색 또 해보고 다시 또 알고 이게 계속 반복되고 쌓여서 지식이 습득되는 것 같아요 ㅋㅋㅋㅋ"
2023-11-10 16:52:52,"씩씩거리는 무지","네 ㅠㅠ 아티클 많이 읽는다고 하는데 ㅋㅋㅋ;;; 본질을 놓치고 있었네요;"
2023-11-10 16:52:58,"씩씩거리는 무지","디자이너는 결국 디자인을 잘해야 되는디;"
2023-11-10 16:53:37,"경례하는 프로도","근데 뭐 아티클이나 관련 정보가 많으면 소통하거나 주장하거나 하는 커뮤니케이션할때 힘이 생기는거니까 많이 알수록 좋은거같긴 해여"
2023-11-10 16:53:47,"경례하는 프로도","저는 주워들은 짧고 얕은 지식밖에 없어서 문제긴 한데 ㅠㅠ"
2023-11-10 17:10:27,"씩씩거리는 무지","그래도 읽다보면 점차 늘지 않을까요 ㅠㅠ"
2023-11-10 17:10:31,"씩씩거리는 무지","화이팅 하십쇼"
2023-11-10 17:10:36,"씩씩거리는 무지","다들 오늘 칼퇴하세요!"
2023-11-10 17:10:45,"씩씩거리는 무지","도움주셔서 감사합니다"
2023-11-10 17:32:13,"귀여운 라이언","4배수 8배수는 예전에"
2023-11-10 17:32:18,"귀여운 라이언","em기반으로 디자인할때 그랬는데"
2023-11-10 17:32:27,"귀여운 라이언","요즘은 rem 이라서 소수점도 많이 떨어집니다"
2023-11-10 17:32:49,"귀여운 라이언","그리드 가이드도 그래서 거터나 패딩 정수로 안떨어질때 많아요"
2023-11-10 17:34:51,"귀여운 라이언","Photo"
2023-11-10 17:34:59,"귀여운 라이언","요거 많이 쓰이면서 8배수는 무의미해지긴했습니다"
2023-11-10 17:40:53,"씩씩거리는 무지","아 flex.."
2023-11-10 17:41:05,"씩씩거리는 무지","역시 디자이너도 퍼블리싱은 배워야 도움이 많이 되는건가여..."
2023-11-10 17:41:14,"눈물바다에 빠진 라이언","웹디자이너면 도움이 되지 않을까여?"
2023-11-10 17:41:38,"눈물바다에 빠진 라이언","대기업이 아니라서 이것저것 하느라..
원치 않아도 디자인도하고 퍼블까지는 하게 되더라구요 ㅠ"
2023-11-10 17:42:05,"씩씩거리는 무지","디자이너의 롤이 점점 방대해지는;"
2023-11-10 17:44:08,"옐로카드 프로도","큰회사로 갈 수록 세분화 되는 느낌인데.. "
2023-11-10 17:44:22,"Joan","저 질문해도될까요? 프레임안에 벡터 아이콘 레이어를 넣어서 만들었는데, 프레임 크기를 키웠을때 안에 아이콘 사이즈도 같이 늘어났으면 좋겠어서요.. 어떻게 하는지 아시는분 계신가요..ㅜㅜ"
2023-11-10 17:44:24,"Joan","Photo"
2023-11-10 17:45:20,"신재로","두깨까지 같이 늘어났으면 좋겠다는거죠?"
2023-11-10 17:45:33,"신재로","두께"
2023-11-10 17:45:38,"Joan","두께까지도 늘어나게 가능한가요?"
2023-11-10 17:45:46,"신재로","네"
2023-11-10 17:45:52,"Joan","어떻게하나요..ㅜㅜ"
2023-11-10 17:46:03,"Joan","프레임사이즈만 커지네요"
2023-11-10 17:46:04,"신재로","내부 오브젝트가 라인으로 되어있는거 같은데"
2023-11-10 17:46:17,"신재로","outline strock해주시고"
2023-11-10 17:46:55,"신재로","Photo"
2023-11-10 17:47:12,"신재로","컨스트래인츠를 전부 스케일로 해주시면 됩니다"
2023-11-10 17:48:44,"Joan","Photo"
2023-11-10 17:48:47,"Joan","이거 맞을까요..?"
2023-11-10 17:49:03,"Joan","프레임만커졌어요…ㅋㅋ"
2023-11-10 17:50:21,"돼지마","그 안에있는 애를 scale하시면 될듯핮니당"
2023-11-10 17:50:43,"Joan","아하..!"
2023-11-10 17:50:46,"Joan","정말감사합니다….."
2023-11-10 17:51:08,"신재로","하얀 녀석을 선택하셔야죠 ㅋㅋ"
2023-11-10 17:51:32,"Joan","ㅋㅋ감사해요!!"
2023-11-10 18:23:31,".","안녕하세요. 실무 관련해 문제가 있어서 한번 자문을 여쭤보려 하는데요"
2023-11-10 18:24:00,".","이번에 기존에 있는 앱을 리뉴얼 하면서 새로 페이지를 짜거나 기존 페이지를 뒤집으면서 워딩 관련한 것들을 많이 건들고 있는데"
2023-11-10 18:24:43,".","여기서 문제는 워딩에 관련해 계속 번복되거나 그럴 때가 많아서 불 필요한 리소스가 너무 많이 쓰이더라고요"
2023-11-10 18:25:02,".","정말 중요하긴 한데.. 다른 분들은 워딩 관련해 어떻게 해결하시는지"
2023-11-10 18:25:28,".","워딩이 한 두개가 아니고 정말 많아서"
2023-11-10 18:26:27,".","뭐가 더 좋을까.. 하면서 수정하면 또 수정하고 이런 식입니다"
2023-11-10 18:26:55,"호툴리","보통 공통용어 정의해서 워딩 정책을 잡지 않나요??"
2023-11-10 18:27:10,"호툴리","수정했는데, 다른 분이 다시 수정하는건 잘이해가 가지 않습니다,,"
2023-11-10 18:28:32,".","공통용어라면 예를 들어 어떤 것일까요?"
2023-11-10 18:30:49,".","예를 들어 기존이 한 페이지가 있으면 제가 그 페이지를 새로 만들면서 임의로 워딩을 개선하거나 하는데"
2023-11-10 18:33:31,".","매 주 스프린트 회의를 하면서 공유하면 분명히 수정되는 부분이 있는데, 그 부분을 제가 다시 수정했다가 공유하면 이 후에 회사 메신저로 또 수정이 필요하다 상황들이 간간히 반복 되어서 ㅎㅎ ㅠ"
2023-11-10 18:33:59,".","의료 관련 앱이다 보니 정책에 맞춰 지키면서도 사소하게 바뀌는 부분들이 많더라구요.."
2023-11-10 18:34:17,"호툴리","~다.로 끝나는 용어 정의
- 특정 문맥이나 조건에서만 사용

음.. 예를 들어서  ""이 용어는 알럿, 팝업 상황에서만 적용됩니다"" 
아니면,  ""의 경우에만 이 용어를 사용합니다""와 같은 문구를 사용"
2023-11-10 18:34:33,"호툴리","뭔가 저는 이런식으로 정책을 짜고있어요 ㅎ"
2023-11-10 18:34:35,".","맞아요.. 그런 것들은 규정이 되어 있어요"
